IDN,BGR,76.16548131879344
IDN,THA,2.0751299730063835
IDN,SMR,90.93453051175588
IDN,HTI,167.19554497068538
IDN,DOM,163.8483916251104
IDN,TCD,71.72674704605355
IDN,KWT,51.86060924324363
IDN,SLV,182.85699564415617
IDN,GTM,183.50576128651258
IDN,TLS,0.0
IDN,BRN,0.3280963865951769
IDN,MCO,95.46555139548387
IDN,DZA,84.92622014179958
IDN,MOZ,56.66418321980575
IDN,SWZ,69.83716402405535
IDN,BDI,64.77607445726942
IDN,RWA,64.59406923840235
IDN,MMR,4.570919589524963
IDN,BGD,15.107433534898743
IDN,AND,100.2551886838518
IDN,AFG,36.69398483073214
IDN,MNE,83.37050573321734
IDN,BIH,84.46515621746431
IDN,UGA,60.12763532800724
IDN,CUB,169.76329129017057
IDN,HND,178.38372011380778
IDN,ECU,170.37195200687447
IDN,COL,161.9506682999253
IDN,PRY,152.20112219800032
IDN,PRT,107.00194564183066
IDN,MDA,76.58022789909093
IDN,TKM,42.5638812917741
IDN,JOR,61.702996088387366
IDN,NPL,21.69231675675366
IDN,LSO,73.63390856570358
IDN,CMR,78.88323474222784
IDN,GAB,80.68886499744795
IDN,NER,80.32274980644962
IDN,BFA,92.82719812831891
IDN,TGO,93.2319274274674
IDN,GHA,93.82558942932704
IDN,GNB,108.88116636554301
IDN,GIB,104.85014122605769
IDN,USA,63.840585605555944
IDN,CAN,153.42641580149714
IDN,MEX,182.35367017014428
IDN,BLZ,183.1747112685612
IDN,PAN,172.19007444053975
IDN,VEN,154.8493303454735
IDN,PNG,0.0
IDN,EGY,60.35147223870708
IDN,YEM,41.042080341295794
IDN,MRT,100.92168907626403
IDN,GNQ,83.76073937324868
IDN,GMB,109.10301619898277
IDN,HKG,17.870006975420758
IDN,VAT,90.13138986680245
IDN,ATA,55.4636855441371
IDN,AUS,1.1854881117595593
IDN,GRL,130.59246744938133
IDN,FJI,35.88734247910508
IDN,NZL,40.58207643476282
IDN,NCL,24.96787267542933
IDN,MDG,48.41040349544407
IDN,PHL,0.8209808546870703
IDN,LKA,13.185074169680485
IDN,CUW,163.87424854323768
IDN,ABW,165.0252495872955
IDN,BHS,168.57772056492323
IDN,TCA,166.88518913820783
IDN,TWN,17.194844764108996
IDN,JPN,18.890533302076808
IDN,SPM,156.6266267565666
IDN,ISL,123.68065798477883
IDN,PCN,221.88432108959103
IDN,PYF,231.75456301229582
IDN,ATF,40.702280226600166
IDN,SYC,40.364947149003
IDN,KIR,28.600394157393552
IDN,MHL,28.200221849239295
IDN,TTO,155.63496036785776
IDN,GRD,156.58107660449593
IDN,VCT,156.3176873139387
IDN,BRB,154.6179777839807
IDN,LCA,156.11223735888336
IDN,DMA,156.56035982901014
IDN,UMI,33.71189468032981
IDN,MSR,157.53500059906918
IDN,ATG,157.09039660694373
IDN,KNA,157.9609410318643
IDN,VIR,160.02385812100755
IDN,BLM,158.27368845133807
IDN,PRI,160.74959705010718
IDN,AIA,158.4819729495323
IDN,VGB,159.81021164520098
IDN,JAM,171.63338212335753
IDN,CYM,175.29938563950748
IDN,BMU,161.86632735933193
IDN,HMD,55.481603370481885
IDN,SHN,102.97077017048153
IDN,MUS,39.263024282363595
IDN,COM,53.32272879147934
IDN,STP,87.64411440407218
IDN,CPV,118.13404329941932
IDN,MLT,85.89403706368536
IDN,JEY,106.31313701516255
IDN,GGY,106.67256812517225
IDN,IMN,110.55383106075028
IDN,ALA,91.7342487411479
IDN,FRO,115.90250243208357
IDN,IOT,24.824254258291333
IDN,SGP,0.1510579985181057
IDN,NFK,33.492258739401834
IDN,COK,253.3808261331799
IDN,TON,270.0263718474026
IDN,WLF,271.80319664402646
IDN,WSM,267.18076152408713
IDN,SLB,14.53108234900003
IDN,TUV,35.148351229999996
IDN,MDV,21.348471293411592
IDN,NRU,26.01547377649701
IDN,FSM,9.415146515421936
IDN,SGS,136.20624368141497
IDN,FLK,162.77955045756988
IDN,VUT,25.848481169974416
IDN,NIU,265.95487125491394
IDN,ASM,263.95161912968655
IDN,PLW,1.9463642626050242
IDN,GUM,16.194596559590142
IDN,MNP,17.167301758477556
IDN,BHR,48.75123252192072
IDN,MAC,17.86391101304266
MYS,IDN,0.0
MYS,MYS,0.0
MYS,CHL,169.23240605022116
MYS,BOL,159.02774516597864
MYS,PER,169.38760521605317
MYS,ARG,156.7431773071259
MYS,CYP,71.48575054404549
MYS,IND,5.739265787302172
MYS,CHN,10.145280710288958
MYS,ISR,68.6972233759417
MYS,PSE,68.9032403592723
MYS,LBN,68.88383235332583
MYS,ETH,51.68962671852
MYS,SSD,63.74988302590652
MYS,SOM,48.394747920576506
MYS,KEN,57.811533496695766
MYS,PAK,33.748163366760586
MYS,MWI,67.11363760793174
MYS,TZA,60.835255523259754
MYS,SYR,64.94308827927996
MYS,SUR,153.6331357841798
MYS,GUY,156.19130389888895
MYS,KOR,27.370714740967188
MYS,PRK,31.372471204897433
MYS,MAR,103.99496455820537
MYS,ESH,110.08088408838618
MYS,CRI,182.2344825575278
MYS,NIC,182.54462735329312
MYS,COG,81.06176851261046
MYS,COD,68.49696352030264
MYS,BTN,21.73241949647542
MYS,UKR,72.80161149336438
MYS,BLR,81.7242354687114
MYS,NAM,78.21856326746739
MYS,ZAF,74.17002394559812
MYS,MAF,163.06942443224148
MYS,SXM,163.07571429325398
MYS,OMN,42.85314595913922
MYS,UZB,43.398322137776844
MYS,KAZ,40.68949992204149
MYS,TJK,39.46347016697969
MYS,LTU,87.70075065274244
MYS,BRA,129.10971214141878
MYS,URY,157.68524021243272
MYS,MNG,35.20272225825239
MYS,RUS,37.43799325764459
MYS,CZE,91.57505189908031
MYS,DEU,95.64389242355428
MYS,EST,88.35377299286527
MYS,LVA,87.07181109138045
MYS,SWE,95.41629253538419
MYS,FIN,88.44391537564974
MYS,VNM,3.401635921949829
MYS,KHM,4.456399691495293
MYS,LUX,102.70801533533373
MYS,ARE,47.068175456693886
MYS,BEL,103.07689846717587
MYS,GEO,63.357501442584535
MYS,MKD,84.27661460048985
MYS,ALB,85.71174606304038
MYS,AZE,59.58490604108432
MYS,TUR,62.88543648371842
MYS,ESP,101.00146372586563
MYS,LAO,8.476571326864997
MYS,KGZ,40.54763903524011
MYS,ARM,62.255023043384845
MYS,DNK,97.49826390489069
MYS,LBY,75.88715827067077
MYS,TUN,91.84673191045812
MYS,ROU,79.8771751398542
MYS,HUN,87.27212191035187
MYS,SVK,88.08704109959278
MYS,POL,87.47090851324607
MYS,IRL,115.42877776707496
MYS,GBR,107.95155874546043
MYS,GRC,77.43038772380059
MYS,ZMB,68.11246956388956
MYS,SLE,109.94627536419856
MYS,GIN,107.32519294490814
MYS,LBR,107.03285681632356
MYS,CAF,72.21682869645856
MYS,SDN,62.1297044883714
MYS,DJI,56.51021880773367
MYS,ERI,56.869109412015604
MYS,AUT,92.31041351218586
MYS,IRQ,56.23639770918092
MYS,ITA,87.83796836070533
MYS,CHE,97.79475346683536
MYS,IRN,41.70504177905108
MYS,NLD,103.32172842205745
MYS,LIE,98.78546985369213
MYS,CIV,102.16694898323443
MYS,SRB,85.00444465159072
MYS,MLI,95.98155087099556
MYS,SEN,111.1874184385344
MYS,NGA,85.16837016688487
MYS,BEN,95.89825663345499
MYS,AGO,77.61251364441017
MYS,HRV,88.76780296102967
MYS,SVN,92.28140977608321
MYS,QAT,51.502445332574474
MYS,SAU,46.66354533912277
MYS,BWA,75.88121112472601
MYS,ZWE,70.55577256384115
MYS,BGR,79.95932572065638
MYS,THA,0.0
MYS,SMR,94.8813782157249
MYS,HTI,171.76017530668088
MYS,DOM,168.4148948724472
MYS,TCD,76.22845332798065
MYS,KWT,55.779295164879315
MYS,SLV,187.45934042186224
MYS,GTM,188.0957109038492
MYS,TLS,14.347448212895792
MYS,BRN,0.0
MYS,MCO,99.46921440610795
MYS,DZA,89.3248195325653
MYS,MOZ,61.413285524007705
MYS,SWZ,74.86574658231089
MYS,BDI,69.45583239224226
MYS,RWA,69.27230942276046
MYS,MMR,3.66637454539395
MYS,BGD,16.067052129275858
MYS,AND,104.33465285080464
MYS,AFG,39.51020037860037
MYS,MNE,87.25146835825882
MYS,BIH,88.33697252836686
MYS,UGA,64.7944122588372
MYS,CUB,174.3227180859419
MYS,HND,182.97606433911807
MYS,ECU,175.02820274810108
MYS,COL,166.60135695951544
MYS,PRY,156.87389092124647
MYS,PRT,111.22391219405706
MYS,MDA,80.19418173832295
MYS,TKM,45.31964502189392
MYS,JOR,65.63992758487507
MYS,NPL,23.082933746550637
MYS,LSO,78.6353434261245
MYS,CMR,83.54247648419599
MYS,GAB,85.35407903451203
MYS,NER,84.82165727629733
MYS,BFA,97.40824257785592
MYS,TGO,97.86300582668068
MYS,GHA,98.45771731613924
MYS,GNB,113.46590021644602
MYS,GIB,109.1004576383983
MYS,USA,71.36095620892526
MYS,CAN,157.70567245592798
MYS,MEX,186.91689389532854
MYS,BLZ,187.7552903445735
MYS,PAN,176.81488960085352
MYS,VEN,159.47157634506556
MYS,PNG,23.066734127549473
MYS,EGY,64.65250156931376
MYS,YEM,45.51747960483648
MYS,MRT,105.46196489464971
MYS,GNQ,88.41928795521746
MYS,GMB,113.67926440091254
MYS,HKG,15.094868637091684
MYS,VAT,94.12866646511004
MYS,ATA,66.4016039678274
MYS,AUS,19.095223520311702
MYS,GRL,134.00344650758046
MYS,FJI,60.38809955707472
MYS,NZL,66.49095132930172
MYS,NCL,50.82925097251548
MYS,MDG,53.3633573907047
MYS,PHL,0.32944623331048745
MYS,LKA,17.764522661810542
MYS,CUW,168.4786305135003
MYS,ABW,169.62789761180377
MYS,BHS,173.12266568889896
MYS,TCA,171.4348111827667
MYS,TWN,14.986186261402288
MYS,JPN,18.00901082592416
MYS,SPM,160.92550697848878
MYS,ISL,127.44328661952561
MYS,PCN,226.56413227910994
MYS,PYF,236.43378266155852
MYS,ATF,46.932386257879266
MYS,SYC,45.01872922592594
MYS,KIR,50.61977613463079
MYS,MHL,46.440489129082735
MYS,TTO,160.24172836123927
MYS,GRD,161.18146922431137
MYS,VCT,160.91386266350582
MYS,BRB,159.21420981664397
MYS,LCA,160.70424919934894
MYS,DMA,161.14406789101886
MYS,UMI,49.3491818306612
MYS,MSR,162.1108052232845
MYS,ATG,161.6635751262751
MYS,KNA,162.53418194292055
MYS,VIR,164.5940630309396
MYS,BLM,162.84201935606734
MYS,PRI,165.31659037781586
MYS,AIA,163.04809833051104
MYS,VGB,164.3741799964083
MYS,JAM,176.20754292561347
MYS,CYM,179.86436705762512
MYS,BMU,166.32688340186922
MYS,HMD,61.97174433464296
MYS,SHN,107.63936945432552
MYS,MUS,43.999357670973694
MYS,COM,58.173315115641785
MYS,STP,92.30400853813498
MYS,CPV,122.6923307257806
MYS,MLT,90.01777298628174
MYS,JEY,110.28626842373724
MYS,GGY,110.63544617208669
MYS,IMN,114.44142138104061
MYS,ALA,95.11955342756006
MYS,FRO,119.66559460435275
MYS,IOT,29.809445662317287
MYS,SGP,0.015359868480014678
MYS,NFK,59.4682966768687
MYS,COK,258.04482638215705
MYS,TON,274.7002607321023
MYS,WLF,276.47138562876086
MYS,WSM,271.8502248965327
MYS,SLB,38.361155488608716
MYS,TUV,57.88979740379729
MYS,MDV,26.01571757491927
MYS,NRU,47.982761767948304
MYS,FSM,19.225230867384735
MYS,SGS,141.19832786634979
MYS,FLK,167.71854778409198
MYS,VUT,50.660936214149515
MYS,NIU,270.62947204694404
MYS,ASM,268.621949679474
MYS,PLW,12.061120357406361
MYS,GUM,26.57958095786629
MYS,MNP,27.29197918344125
MYS,BHR,52.74632836358467
MYS,MAC,15.146873943438763
CHL,IDN,164.55525333980498
CHL,MYS,169.23240605022116
CHL,CHL,0.0
CHL,BOL,0.0
CHL,PER,0.0
CHL,ARG,0.0
CHL,CYP,114.3915529977636
CHL,IND,142.9696633048189
CHL,CHN,153.6140395082074
CHL,ISR,114.31227651655591
CHL,PSE,114.46749520516006
CHL,LBN,116.05506670336659
CHL,ETH,104.67412986542752
CHL,SSD,96.38415429358149
CHL,SOM,110.23781718681796
CHL,KEN,103.2879347795065
CHL,PAK,137.3391235617156
CHL,MWI,100.11993631227745
CHL,TZA,97.97162232551246
CHL,SYR,116.49175732322288
CHL,SUR,23.35872036126496
CHL,GUY,21.495351595392883
CHL,KOR,200.4045169531984
CHL,PRK,201.19177031199024
CHL,MAR,65.3293640177845
CHL,ESH,64.90257504019051
CHL,CRI,28.831423932359705
CHL,NIC,31.653598901527094
CHL,COG,80.42022393070458
CHL,COD,81.07802554716905
CHL,BTN,163.61966188736997
CHL,UKR,112.84803858699676
CHL,BLR,115.86913557020695
CHL,NAM,78.92029769914883
CHL,ZAF,83.67285423419247
CHL,MAF,36.128146549250694
CHL,SXM,36.11175238668409
CHL,OMN,126.18608498833277
CHL,UZB,138.4335619054065
CHL,KAZ,133.30337003102701
CHL,TJK,147.48967987654657
CHL,LTU,116.08919673424411
CHL,BRA,6.408171480100108
CHL,URY,11.013592119361423
CHL,MNG,170.4670954806047
CHL,RUS,110.3428243986677
CHL,CZE,105.96429185263487
CHL,DEU,100.89933839532162
CHL,EST,118.5909238125228
CHL,LVA,116.68609320203696
CHL,SWE,109.9689692869279
CHL,FIN,119.490603100106
CHL,VNM,174.0885747896955
CHL,KHM,173.18403375698395
CHL,LUX,100.82236922845895
CHL,ARE,127.60420082478885
CHL,BEL,99.34760700375172
CHL,GEO,125.17700048331469
CHL,MKD,107.40268339159942
CHL,ALB,105.9574497452702
CHL,AZE,127.65768372293607
CHL,TUR,110.70886349032665
CHL,ESP,68.42842328066617
CHL,LAO,172.62580591927875
CHL,KGZ,149.82771586128115
CHL,ARM,126.85960373671334
CHL,DNK,106.53421448369474
CHL,LBY,89.99315187882232
CHL,TUN,92.23920167047982
CHL,ROU,109.97073334470007
CHL,HUN,107.083511792033
CHL,SVK,108.57089728579504
CHL,POL,108.55285188489799
CHL,IRL,91.0837340984077
CHL,GBR,92.41128556975241
CHL,GRC,105.63195607534658
CHL,ZMB,89.2592252483589
CHL,SLE,61.695662908184545
CHL,GIN,61.247157179171786
CHL,LBR,62.77029525876513
CHL,CAF,86.27288518087086
CHL,SDN,95.76416718054158
CHL,DJI,113.96425012994953
CHL,ERI,110.04193180001178
CHL,AUT,102.097368207003
CHL,IRQ,119.26794996756365
CHL,ITA,96.1582848785011
CHL,CHE,98.71795175543619
CHL,IRN,125.72580157591479
CHL,NLD,29.55582111024435
CHL,LIE,102.02113304992695
CHL,CIV,65.20444078395019
CHL,SRB,107.58088579568965
CHL,MLI,65.02583639048241
CHL,SEN,60.514336722005915
CHL,NGA,75.651270823243
CHL,BEN,74.59266202334699
CHL,AGO,78.94675447407394
CHL,HRV,104.03352290782539
CHL,SVN,104.25949202173035
CHL,QAT,127.12905409120847
CHL,SAU,113.45575402945357
CHL,BWA,86.99335572377669
CHL,ZWE,92.3738279922903
CHL,BGR,109.49505539941302
CHL,THA,168.00555757809934
CHL,SMR,102.35128758083751
CHL,HTI,35.618003500658126
CHL,DOM,35.10998168281865
CHL,TCD,87.29287314421701
CHL,KWT,124.8016243829212
CHL,SLV,35.63459684910651
CHL,GTM,37.37184358268006
CHL,TLS,191.53165195150805
CHL,BRN,183.10510787843515
CHL,MCO,98.27702621066005
CHL,DZA,75.51299284819946
CHL,MOZ,97.5573840350224
CHL,SWZ,97.85847375191207
CHL,BDI,98.10384204068893
CHL,RWA,98.03476332679088
CHL,MMR,164.6159638154307
CHL,BGD,162.19203818470444
CHL,AND,92.88226819477146
CHL,AFG,138.3539628342029
CHL,MNE,106.40965026341567
CHL,BIH,105.53394795338548
CHL,UGA,98.98022130994048
CHL,CUB,37.817900576681225
CHL,HND,35.14495439624031
CHL,ECU,15.66691232009864
CHL,COL,13.277897087634365
CHL,PRY,4.430377008910169
CHL,PRT,68.53272860462491
CHL,MDA,116.12947050842408
CHL,TKM,134.73219893561466
CHL,JOR,114.31728423001874
CHL,NPL,155.91971476057225
CHL,LSO,94.2521298543357
CHL,CMR,80.38461933940691
CHL,GAB,78.95774781058948
CHL,NER,76.50156701133672
CHL,BFA,69.64228478348473
CHL,TGO,73.7996075065822
CHL,GHA,69.7801648898248
CHL,GNB,60.339123337633275
CHL,GIB,83.6194934682567
CHL,USA,43.75215314047686
CHL,CAN,60.57611826127485
CHL,MEX,39.23654841719269
CHL,BLZ,38.60652149450731
CHL,PAN,26.124162158243436
CHL,VEN,18.535159403382103
CHL,PNG,208.45453539825456
CHL,EGY,102.20168950182934
CHL,YEM,115.66724830358058
CHL,MRT,62.49869981257937
CHL,GNQ,75.75206434822654
CHL,GMB,60.85767563685894
CHL,HKG,186.417318953436
CHL,VAT,101.19643398430664
CHL,ATA,8.3558456580877
CHL,AUS,179.9510973477004
CHL,GRL,81.09288355242485
CHL,FJI,69.15651607317633
CHL,NZL,64.25430440476461
CHL,NCL,230.65424074454612
CHL,MDG,110.23940130842189
CHL,PHL,186.5503038305099
CHL,LKA,149.87117439415854
CHL,CUW,29.55657316040156
CHL,ABW,29.92664555535899
CHL,BHS,38.63162102976133
CHL,TCA,38.85456835326924
CHL,TWN,191.2624250042789
CHL,JPN,195.78820271007012
CHL,SPM,65.6187899517914
CHL,ISL,93.8336335273401
CHL,PCN,15.529383234792506
CHL,PYF,25.81756084213063
CHL,ATF,106.75359111771009
CHL,SYC,114.0370301430821
CHL,KIR,45.15435121220727
CHL,MHL,234.8731009645219
CHL,TTO,28.57851767289975
CHL,GRD,30.507672467034112
CHL,VCT,31.151864506843392
CHL,BRB,32.14431291591818
CHL,LCA,32.37213567622012
CHL,DMA,33.70781099103938
CHL,UMI,36.32013176624109
CHL,MSR,34.96160305584902
CHL,ATG,35.35367523641912
CHL,KNA,35.29142450316794
CHL,VIR,35.490676377462634
CHL,BLM,36.01189297064716
CHL,PRI,35.517796116543266
CHL,AIA,36.235285281036596
CHL,VGB,36.17997641057838
CHL,JAM,36.023786972086626
CHL,CYM,38.58576309644295
CHL,BMU,49.97218985769735
CHL,HMD,139.67444465799014
CHL,SHN,54.71017198425137
CHL,MUS,124.18561731775777
CHL,COM,110.80234082516843
CHL,STP,77.05315996441149
CHL,CPV,55.18051449278563
CHL,MLT,99.28401339050744
CHL,JEY,94.73027486437404
CHL,GGY,94.59445705145393
CHL,IMN,96.49346701086908
CHL,ALA,118.14372924536318
CHL,FRO,100.82165011892216
CHL,IOT,139.2696676048941
CHL,SGP,172.3789913561414
CHL,NFK,235.0029736853005
CHL,COK,48.37302244644817
CHL,TON,65.02740922026621
CHL,WLF,68.10578946360944
CHL,WSM,63.36357494200455
CHL,SLB,223.0698523921488
CHL,TUV,243.755447694258
CHL,MDV,141.88679816874176
CHL,NRU,234.99825659092136
CHL,FSM,207.62717239692316
CHL,SGS,28.359061894980023
CHL,FLK,6.115041783815195
CHL,VUT,233.67941692374745
CHL,NIU,60.87302746818364
CHL,ASM,60.05627958605928
CHL,PLW,199.84755298457645
CHL,GUM,214.73855096235462
CHL,MNP,215.3582778935349
CHL,BHR,127.27480900657612
CHL,MAC,186.1023823616599
BOL,IDN,154.34839197479653
BOL,MYS,159.02774516597864
BOL,CHL,0.0
BOL,BOL,0.0
BOL,PER,0.0
BOL,ARG,0.0
BOL,CYP,104.11445856838725
BOL,IND,132.39117467198218
BOL,CHN,142.98588260655404
BOL,ISR,103.85626502893753
BOL,PSE,104.0617196541256
BOL,LBN,105.68778863095875
BOL,ETH,94.15534111523
BOL,SSD,85.81086752930939
BOL,SOM,99.96207234611471
BOL,KEN,92.9775046863343
BOL,PAK,126.72454760956501
BOL,MWI,90.24737442822527
BOL,TZA,87.79279567476578
BOL,SYR,106.10641500624754
BOL,SUR,14.588990111956178
BOL,GUY,12.66149554541319
BOL,KOR,189.89855900950192
BOL,PRK,190.64884606261305
BOL,MAR,55.93720773774636
BOL,ESH,55.47451966694939
BOL,CRI,23.193324961400773
BOL,NIC,25.920382360532145
BOL,COG,70.05081036971485
BOL,COD,70.7805263953457
BOL,BTN,153.07354447513703
BOL,UKR,103.25275885701063
BOL,BLR,106.35034031343017
BOL,NAM,69.18654013117751
BOL,ZAF,74.66191736771239
BOL,MAF,27.817134240798296
BOL,SXM,27.80178267605955
BOL,OMN,115.59794848037487
BOL,UZB,128.01417608198037
BOL,KAZ,123.17812315820643
BOL,TJK,136.91564252954677
BOL,LTU,106.75965215945047
BOL,BRA,0.0
BOL,URY,9.399614610467008
BOL,MNG,159.9508340157365
BOL,RUS,105.22284022334053
BOL,CZE,96.66268496360752
BOL,DEU,91.6503731705733
BOL,EST,109.2968056171116
BOL,LVA,107.3702847535424
BOL,SWE,100.79490759358133
BOL,FIN,110.25545548795137
BOL,VNM,163.8255089572546
BOL,KHM,162.86768345856632
BOL,LUX,91.66366757282505
BOL,ARE,116.96830480484597
BOL,BEL,90.30616551828064
BOL,GEO,115.01916448109722
BOL,MKD,97.57358345607247
BOL,ALB,96.13604852671247
BOL,AZE,117.33013130822681
BOL,TUR,100.64754202654191
BOL,ESP,59.281151575837605
BOL,LAO,162.1986621010556
BOL,KGZ,139.29090134529065
BOL,ARM,116.55863651897018
BOL,DNK,97.45299012857048
BOL,LBY,79.79441879037127
BOL,TUN,82.2728554940505
BOL,ROU,100.34253611866744
BOL,HUN,97.6142574137332
BOL,SVK,99.11738181261248
BOL,POL,99.23695329138991
BOL,IRL,82.49557512350884
BOL,GBR,83.62319552289182
BOL,GRC,95.69981741531619
BOL,ZMB,79.47424470127008
BOL,SLE,51.27605367064505
BOL,GIN,51.07001172240869
BOL,LBR,52.29550735077363
BOL,CAF,75.71017621638198
BOL,SDN,85.12471842462708
BOL,DJI,103.43812621866316
BOL,ERI,99.44615028286515
BOL,AUT,92.79460630737856
BOL,IRQ,108.83131737826068
BOL,ITA,86.62310389368044
BOL,CHE,89.46812721240238
BOL,IRN,115.25700109173079
BOL,NLD,21.881752962765013
BOL,LIE,92.72059567432112
BOL,CIV,54.691747025591226
BOL,SRB,97.8800538255211
BOL,MLI,54.80674882341563
BOL,SEN,50.50236669261788
BOL,NGA,64.99881052886916
BOL,BEN,63.93729688420614
BOL,AGO,69.15499411970121
BOL,HRV,94.56921580613151
BOL,SVN,94.81735486164155
BOL,QAT,116.48646918244044
BOL,SAU,102.97030865426221
BOL,BWA,77.53634423753772
BOL,ZWE,82.68561069447044
BOL,BGR,99.61562538235026
BOL,THA,157.73963868612367
BOL,SMR,92.88252842731485
BOL,HTI,28.39489068346271
BOL,DOM,27.86172404742169
BOL,TCD,76.65366020932014
BOL,KWT,114.25485039044715
BOL,SLV,30.165473688746125
BOL,GTM,32.09958435759382
BOL,TLS,181.71259937180656
BOL,BRN,172.97618234942928
BOL,MCO,88.94192111826386
BOL,DZA,66.06504354577967
BOL,MOZ,87.73895313969733
BOL,SWZ,88.6328929905503
BOL,BDI,87.81714055061364
BOL,RWA,87.73889501891846
BOL,MMR,154.25632738571497
BOL,BGD,151.67025157658222
BOL,AND,83.63932384231278
BOL,AFG,127.70497384691605
BOL,MNE,96.69200365909882
BOL,BIH,95.99063155349839
BOL,UGA,88.6555777492666
BOL,CUB,30.929898809295597
BOL,HND,29.27534029449799
BOL,ECU,10.96552641688876
BOL,COL,6.572904104108519
BOL,PRY,0.0
BOL,PRT,59.75652403936772
BOL,MDA,106.27674374961283
BOL,TKM,124.28790965907218
BOL,JOR,103.85531291154496
BOL,NPL,145.33053609322528
BOL,LSO,85.23836677795951
BOL,CMR,69.7864486391207
BOL,GAB,68.47017930639483
BOL,NER,66.07966789475249
BOL,BFA,59.18879132847544
BOL,TGO,63.16450816910544
BOL,GHA,59.13379566527219
BOL,GNB,50.218815241594776
BOL,GIB,74.36531187499494
BOL,USA,37.45085151650969
BOL,CAN,53.10221289106955
BOL,MEX,34.10699168951186
BOL,BLZ,33.08496640679188
BOL,PAN,19.99935111167382
BOL,VEN,10.32962271255612
BOL,PNG,198.6488897794723
BOL,EGY,91.69553047123617
BOL,YEM,105.10606197735942
BOL,MRT,52.70005569754916
BOL,GNQ,65.2647707394495
BOL,GMB,50.887798695271975
BOL,HKG,176.0095088460599
BOL,VAT,91.64000527266633
BOL,ATA,39.23242006878724
BOL,AUS,170.54166543536996
BOL,GRL,72.48692642605012
BOL,FJI,108.5745544391971
BOL,NZL,101.620479678514
BOL,NCL,221.08594411352033
BOL,MDG,100.7694714808085
BOL,PHL,176.36903736259677
BOL,LKA,139.5901934676085
BOL,CUW,21.976090737779884
BOL,ABW,22.524065865361415
BOL,BHS,31.547678701676542
