Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,572875,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2760,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,30351,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,464428,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,40499,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,10300925,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1133373,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,69,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,26158,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,376,Israel,ISR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,110,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7421804,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7100721,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,404,Kenya,KEN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5536,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1040,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,422,Lebanon,LBN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,362,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1147,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,210,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2598,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,591,Panama,PAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2501,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,14210,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,25098,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16075,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4582,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,38,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,158,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,216500,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,710,South Africa,ZAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,38176,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,128897,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,736,Fmr Sudan,SDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,322422,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,322805,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,17303,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,462058,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13984,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,19281,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,270,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1374,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6568,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,10614,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6851,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,891,Serbia and Montenegro,SCG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1250564,0
H2,2003,2003,2003,2,0,2,Export,8,Albania,ALB,891,Serbia and Montenegro,SCG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,211286,0
H2,2003,2003,2003,2,0,1,Import,8,Albania,ALB,899,"Areas, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,75988,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,310690613,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,53249,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,36,Australia,AUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,315819,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,37577581,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1070944,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,76,Brazil,BRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16369,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2287570,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,120,Cameroon,CMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,112447,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,92394,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,140,Central African Rep.,CAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,264019,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,152,Chile,CHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,319021,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4861423,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1151164,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,228900,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4943,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,35815,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,93498749,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,14933766,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2342,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,266,Gabon,GAB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1575561,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3480625,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,67,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13573,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,24696,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,352,Iceland,ISL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,243236,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,39707413,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,364,Iran,IRN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,970,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2492329,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,149,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,27,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3715627,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,430,Liberia,LBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1037194,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,434,Libya,LBY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,607,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,440,Lithuania,LTU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,34361,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,442,Luxembourg,LUX,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3409,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,35,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,470,Malta,MLT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1971,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16014,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1533,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,185,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,568,"Other Europe, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,71496,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,586,Pakistan,PAK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1077,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,41442,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,844542,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16779364,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,26022031,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,398,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2579,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,702,Singapore,SGP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,696852,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,26530,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,710,South Africa,ZAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,195073,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2771324,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,46163700,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,156669,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20128,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,762,Tajikistan,TJK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,99,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,94,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,780,Trinidad and Tobago,TTO,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,49215,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,90559,0
H2,2003,2003,2003,2,0,2,Export,12,Algeria,DZA,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,833,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,230362,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3816253,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,10197,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2667535,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,253980,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,614498,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,93867,0
H2,2003,2003,2003,2,0,1,Import,12,Algeria,DZA,854,Burkina Faso,BFA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,319,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,15747055,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1040203,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,32,Argentina,ARG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,566,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,36,Australia,AUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,104,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,136385,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,206877,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,144,Sri Lanka,LKA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,720,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,92672,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,170,Colombia,COL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,40,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,35,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3380,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,308,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,218,Ecuador,ECU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,121,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12218,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2053312,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,453,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,144317,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,288,Ghana,GHA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1405,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,328,Guyana,GUY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,31029,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,298,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1193,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,389248,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,55,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,404,Kenya,KEN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2484,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6148,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,524,Nepal,NPL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,124,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1087,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,60,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,591,Panama,PAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,143996,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,608,Philippines,PHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,363,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9918,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,720,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7270,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,15950,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,19018,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,702,Singapore,SGP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3140,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,114,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12197730,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,933489,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,214769,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6866,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16060,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,21147,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,18935,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,28966,0
H2,2003,2003,2003,2,0,2,Export,20,Andorra,AND,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,64140,0
H2,2003,2003,2003,2,0,1,Import,20,Andorra,AND,854,Burkina Faso,BFA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,25,0
H2,2003,2003,2003,2,0,1,Import,32,Argentina,ARG,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,42112050,0
H2,2003,2003,2003,2,0,2,Export,32,Argentina,ARG,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,195507674,0
H2,2003,2003,2003,2,0,2,Export,32,Argentina,ARG,20,Andorra,AND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4376,0
H2,2003,2003,2003,2,0,2,Export,32,Argentina,ARG,24,Angola,AGO,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,372190,0
