Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,505368457,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,337994338,0
H0,1990,1990,1990,2,0,3,Re-Export,36,Australia,AUS,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1800177,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,32,Argentina,ARG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,218047,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,46635,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9297,0
H0,1990,1990,1990,2,0,3,Re-Export,36,Australia,AUS,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9297,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,58,Belgium-Luxembourg,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,106442,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,58,Belgium-Luxembourg,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1999872,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,68,Bolivia (Plurinational State of),BOL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,243140,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,76,Brazil,BRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2638191,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,76,Brazil,BRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5953,0
H0,1990,1990,1990,2,0,3,Re-Export,36,Australia,AUS,76,Brazil,BRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5953,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,90,Solomon Isds,SLB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,855996,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,90,Solomon Isds,SLB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,61253,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,100,Bulgaria,BGR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2136,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,104,Myanmar,MMR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,124642,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,120,Cameroon,CMR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,97251,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,66050497,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,98164,0
H0,1990,1990,1990,2,0,3,Re-Export,36,Australia,AUS,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,13107,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,144,Sri Lanka,LKA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,144779,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,144,Sri Lanka,LKA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7377,0
H0,1990,1990,1990,2,0,3,Re-Export,36,Australia,AUS,144,Sri Lanka,LKA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7377,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,152,Chile,CHL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,680493,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4321211,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,129190,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,162,Christmas Isds,CXR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,20539,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,166,Cocos Isds,CCK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,148197,0
H0,1990,1990,1990,2,0,3,Re-Export,36,Australia,AUS,166,Cocos Isds,CCK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4828,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,178,Congo,COG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,17690,0
H0,1990,1990,1990,2,0,2,Export,36,Australia,AUS,184,Cook Isds,COK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,511,0
H0,1990,1990,1990,2,0,1,Import,36,Australia,AUS,200,Czechoslovakia,CSK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,36184,0
