Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,178,Congo,COG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,311578,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,22748,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,101264,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2447,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,181811,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,218,Ecuador,ECU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,66,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,222,El Salvador,SLV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1386,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,974139,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,373138,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,737603,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,266,Gabon,GAB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,216687,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3699921,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,680535,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5297095,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2456300,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,21762,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,707698,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,51163,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,352,Iceland,ISL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2957,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,36448,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,368,Iraq,IRQ,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,15935,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,99797,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,376,Israel,ISR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12789,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,376,Israel,ISR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,40055,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5968173,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11258579,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,637,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1786,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,417,Kyrgyzstan,KGZ,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,151,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,434,Libya,LBY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,111,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,484,Mexico,MEX,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,333,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,32878,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,328,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,498,Rep. of Moldova,MDA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,149,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,499,Montenegro,MNE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7177910,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,499,Montenegro,MNE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,56548,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,516,Namibia,NAM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,116,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,49260,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,328292,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,540,New Caledonia,NCL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,148,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,554,New Zealand,NZL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,23438,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,507,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,581,United States Minor Outlying Islands,UMI,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,148,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,586,Pakistan,PAK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,532,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,604,Peru,PER,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9661,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,608,Philippines,PHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,89,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1257279,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3981,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,620,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2056123,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,453616,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,654,Saint Helena,SHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4607,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6481,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2055902,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1014799,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,85345,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,17,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,702,Singapore,SGP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,104,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,31328,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9697,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,113608,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,819,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,710,South Africa,ZAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1403,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,74445,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,38418,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,748,Swaziland,SWZ,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,166,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2149628,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,22843,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,663337,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13676,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6998,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3598,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2242,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,21686150,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,198730,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,796,Turks and Caicos Isds,TCA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1137,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4222,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4433,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,49220,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,146505,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,19472,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16383,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,118231,0
H4,2016,2016,2016,2,0,1,Import,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,347906,0
H4,2016,2016,2016,2,0,2,Export,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3351,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,712267993,0
H4,2016,2016,2016,2,0,2,Export,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,21457,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,24,Angola,AGO,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,38,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,36,Australia,AUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,642166,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,79972911,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6854251,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,70,Bosnia Herzegovina,BIH,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1718659,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,76,Brazil,BRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1730443,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7671215,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,120,Cameroon,CMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,247702,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,245779,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,140,Central African Rep.,CAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,24557,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,152,Chile,CHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,213090,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,99587881,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1302642,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4027596,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,81757,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,195487,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,233,Estonia,EST,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,231203,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,122328868,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,39775306,0
H4,2016,2016,2016,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11318,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,23568919,0
H4,2016,2016,2016,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,269065,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,28475,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,81417,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11369329,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,713655,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13016855,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,384,Côte d'Ivoire,CIV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,152107,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1003,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,400,Jordan,JOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1820,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,28353,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,422,Lebanon,LBN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,459321,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1799613,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,440,Lithuania,LTU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,286556,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2008280,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,484,Mexico,MEX,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5243,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1326,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,504,Morocco,MAR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,499631,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,155556,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,936,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,586,Pakistan,PAK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8756,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,253648,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9517341,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8562222,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,216607,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,52328,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,256842,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,58308,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1678178,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,59648063,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,710,South Africa,ZAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2105,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,36523039,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,149229777,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,264907,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4013,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,21463,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,768,Togo,TGO,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,91729,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,304728,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1135701,0
H4,2016,2016,2016,2,0,2,Export,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2465,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20705047,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,143977,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,269937,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2522,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2014603,0
H4,2016,2016,2016,2,0,2,Export,12,Algeria,DZA,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7657,0
H4,2016,2016,2016,2,0,1,Import,12,Algeria,DZA,858,Uruguay,URY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3141,0
H4,2016,2016,2016,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,0,10443939,4
H4,2016,2016,2016,2,0,2,Export,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,0,1134335,0
H4,2016,2016,2016,2,0,1,Import,20,Andorra,AND,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,0,8617,0
H4,2016,2016,2016,2,0,1,Import,20,Andorra,AND,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,0,0,71384,0
