Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,10139478,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5511885,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,36,Australia,AUS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,615,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,23808,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,100,Bulgaria,BGR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,691699,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4583,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,191,Croatia,HRV,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1066,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,203,Czechia,CZE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,12266,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,208,Denmark,DNK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9521,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,68956,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,763291,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,66334,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5054471,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,766054,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,348,Hungary,HUN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,731,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,364,Iran,IRN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,17378,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3131830,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4413887,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,422,Lebanon,LBN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3774,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,422,Lebanon,LBN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7281,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,528,Netherlands,NLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,73947,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,616,Poland,POL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7358,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,616,Poland,POL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4594,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7785,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,68673,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,705,Slovenia,SVN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,75716,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,186571,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,22797,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,757,Switzerland,CHE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4563,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,124551,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,12466,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1746,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1571,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,842,USA,USA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,8127,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,891,Serbia and Montenegro,SCG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2153,0
H1,1998,1998,1998,2,0,1,Import,8,Albania,ALB,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,10358,0
H1,1998,1998,1998,2,0,2,Export,8,Albania,ALB,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,842,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,194368784,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,349401,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,35666876,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,907242,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,918,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7129,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,120,Cameroon,CMR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3131,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,74022,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,152,Chile,CHL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9207,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,234427,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1229722,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,203,Czechia,CZE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,32641,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,204,Benin,BEN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,676957,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,208,Denmark,DNK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,11769,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,222,El Salvador,SLV,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9206,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,76257728,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,8986285,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,49580,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,266,Gabon,GAB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2893375,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,187629,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,308,Grenada,GRD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2084,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1770,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,23769660,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,372,Ireland,IRL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,14283,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1461059,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,18679,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3287,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3886990,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,43826,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,10456,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1008807,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3729053,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,682,Saudi Arabia,SAU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,527,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,704,Viet Nam,VNM,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,941,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1082009,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,276378,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,30744380,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,115918,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,37045,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,538,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,171183,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,19235,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,31950,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,154984,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,891,Serbia and Montenegro,SCG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,888449,0
H1,1998,1998,1998,2,0,1,Import,12,Algeria,DZA,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6141,0
H1,1998,1998,1998,2,0,2,Export,12,Algeria,DZA,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,715,0
H1,1998,1998,1998,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,10854092,0
