Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11273805,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11507744,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,384,Côte d'Ivoire,CIV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,58936,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,72,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,164,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,33400,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,440,Lithuania,LTU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,30815,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,607,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,480,Mauritius,MUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,45,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,130,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,498,Rep. of Moldova,MDA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,375,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,50359,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,75945,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,554,New Zealand,NZL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,57189,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9994,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,608,Philippines,PHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,67,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,144370,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1171,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,312165,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1664762,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,66,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,96516,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,674,San Marino,SMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16344,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1524,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2548596,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,198834,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8868,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,127103,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,24,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,662725,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2336,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,710,South Africa,ZAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,45438,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5376,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,89569,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1828812,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,259627,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,14024,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6105,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9415622,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,55070,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,500990,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,121036,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,444749,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,57,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,77585,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,170568,0
H3,2010,2010,2010,2,0,1,Import,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,272766,0
H3,2010,2010,2010,2,0,2,Export,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,18208,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,695968560,0
H3,2010,2010,2010,2,0,2,Export,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1325,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,24,Angola,AGO,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,427,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,36,Australia,AUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,983167,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,81071473,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,48,Bahrain,BHR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,786051,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,17759529,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,70,Bosnia Herzegovina,BIH,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,547416,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,76,Brazil,BRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,686200,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6383404,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,120,Cameroon,CMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1357054,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,70671,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,140,Central African Rep.,CAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,201253,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,152,Chile,CHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1066652,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,53993156,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,275482,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,268548,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1017972,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,233,Estonia,EST,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3022592,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,131371494,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,33283008,0
H3,2010,2010,2010,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1205,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9112485,0
H3,2010,2010,2010,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,54,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,324,Guinea,GIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,77028,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,332,Haiti,HTI,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1257,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,28092,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,24001698,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,596479,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16819037,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,384,Côte d'Ivoire,CIV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,199575,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2955,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,408,Dem. People's Rep. of Korea,PRK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,37090,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1167872,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,422,Lebanon,LBN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,48948,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5397490,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,440,Lithuania,LTU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2296083,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,15333494,0
H3,2010,2010,2010,2,0,2,Export,12,Algeria,DZA,470,Malta,MLT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,66,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12395,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,504,Morocco,MAR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,611,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,148337,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,568,"Other Europe, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5435,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6324,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,55887,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1944850,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9448639,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,228506,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,251,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,75452,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,702,Singapore,SGP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,592,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,227775,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,66032710,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,22245843,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,179098612,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,38694,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,75503,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,762,Tajikistan,TJK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2879,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12465,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1087676,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,303232,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4810716,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,29717,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,164005,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,121261,0
H3,2010,2010,2010,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,525061,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11170179,0
H3,2010,2010,2010,2,0,2,Export,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1186997,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,94491,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,227153,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,76,Brazil,BRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1808,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,80537,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,21026,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9924,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,783476,0
H3,2010,2010,2010,2,0,2,Export,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,44450,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,190021,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,29,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,482,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20148,0
H3,2010,2010,2010,2,0,2,Export,20,Andorra,AND,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,264,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,484,Mexico,MEX,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,987,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,504,Morocco,MAR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,180,0
H3,2010,2010,2010,2,0,1,Import,20,Andorra,AND,524,Nepal,NPL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,316,0
