Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,36,Australia,AUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,29775,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,99632935,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,48,Bahrain,BHR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,864412,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,14754425,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,70,Bosnia Herzegovina,BIH,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1095517,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,76,Brazil,BRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,613809,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9489009,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,120,Cameroon,CMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,164500,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,52650,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,65243781,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1017647,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1181271,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,196,Cyprus,CYP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12376,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,62439,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16065,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,233,Estonia,EST,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3083767,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,135184281,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,29668061,0
H3,2011,2011,2011,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,39,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,266,Gabon,GAB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,58133,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12803115,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,147951,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,324,Guinea,GIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,86275,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5017,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,17696838,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,364,Iran,IRN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,41794,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,706305,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11532981,0
H3,2011,2011,2011,2,0,2,Export,12,Algeria,DZA,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,384,Côte d'Ivoire,CIV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,98197,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,6866,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,672659,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,422,Lebanon,LBN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20624,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3147571,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,440,Lithuania,LTU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3253612,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,442,Luxembourg,LUX,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,298,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2240470,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,484,Mexico,MEX,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1039,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,73452,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,504,Morocco,MAR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,25702,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,645858,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,562,Niger,NER,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7965,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,566,Nigeria,NGA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1619,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,606,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,586,Pakistan,PAK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20373,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,600,Paraguay,PRY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,124354,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,313542,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,814677,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,634,Qatar,QAT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,718,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12017261,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,214150,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,185423,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,97431,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,702,Singapore,SGP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,24813,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,40158,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,134700,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,76778825,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20004004,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,184946802,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,253669,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,42666,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,762,Tajikistan,TJK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,77,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13066,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,34271,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,231759,0
H3,2011,2011,2011,2,0,2,Export,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,719,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11540638,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,77,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,212766,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,241241,0
H3,2011,2011,2011,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1781388,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9533373,0
H3,2011,2011,2011,2,0,2,Export,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1095189,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,32,Argentina,ARG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,44560,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,50043,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,230518,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,140,Central African Rep.,CAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1993,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,139322,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,203,Czechia,CZE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,23,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,292,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,496160,0
H3,2011,2011,2011,2,0,2,Export,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8043,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,115299,0
H3,2011,2011,2011,2,0,2,Export,20,Andorra,AND,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,133,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,62,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,41906,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,10973,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4387,0
H3,2011,2011,2011,2,0,2,Export,20,Andorra,AND,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,864,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2212,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7367,0
H3,2011,2011,2011,2,0,1,Import,20,Andorra,AND,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,99,0
