Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,266,Gabon,GAB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,33237,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2137468,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,352706,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,17183159,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1965298,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2583,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1202650,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,604,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,168860,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1779,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,14142745,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,9560763,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,384,Côte d'Ivoire,CIV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,95926,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,294,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,19664,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,661,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,499,Montenegro,MNE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1923118,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,499,Montenegro,MNE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,41313,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,5473,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,47558,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,554,New Zealand,NZL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,22896,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12308,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,586,Pakistan,PAK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,703,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,591,Panama,PAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,33872,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,50356,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1775841,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,297070,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,674,San Marino,SMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16094,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,461399,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,29236,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4318,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,247367,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,79535,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,83,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,524920,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,58436,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,940233,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,516271,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,45,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12261,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1635,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11910853,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,361,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,502314,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,456196,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,453411,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20721,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,177938,0
H3,2009,2009,2009,2,0,1,Import,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,278326,0
H3,2009,2009,2009,2,0,2,Export,8,Albania,ALB,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,585408822,0
H3,2009,2009,2009,2,0,2,Export,12,Algeria,DZA,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,34228,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,24,Angola,AGO,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,93,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,80154062,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,20857849,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,70,Bosnia Herzegovina,BIH,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,816618,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,76,Brazil,BRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2147492,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,100,Bulgaria,BGR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2691647,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,120,Cameroon,CMR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,552784,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,87099,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,140,Central African Rep.,CAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,393213,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,152,Chile,CHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1840269,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,32033444,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,863512,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,191,Croatia,HRV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,79010,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,233,Estonia,EST,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2283957,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,109297278,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,33298388,0
H3,2009,2009,2009,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,750,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7357506,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,288,Ghana,GHA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,46604,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,324,Guinea,GIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,202589,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,60298,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,348,Hungary,HUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,27,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,28376308,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,23740,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11473792,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,384,Côte d'Ivoire,CIV,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,842982,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,15644,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,408,Dem. People's Rep. of Korea,PRK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,407,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,410,Rep. of Korea,KOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,404635,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,422,Lebanon,LBN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,65430,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,428,Latvia,LVA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2964615,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,440,Lithuania,LTU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2519589,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,16017079,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1026,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,504,Morocco,MAR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3751,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,88909,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,554,New Zealand,NZL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,245,0
H3,2009,2009,2009,2,0,2,Export,12,Algeria,DZA,562,Niger,NER,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13112,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,566,Nigeria,NGA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1195,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,568,"Other Europe, nes",,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,684139,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,53168,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,586,Pakistan,PAK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3548,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,616,Poland,POL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13625,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1118052,0
H3,2009,2009,2009,2,0,2,Export,12,Algeria,DZA,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,7778,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4875370,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,161937,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,682,Saudi Arabia,SAU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,678,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,688,Serbia,SRB,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,227,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,24526,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,703,Slovakia,SVK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,22122,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,151904,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,705,Slovenia,SVN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,63365636,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,710,South Africa,ZAF,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,412740,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,18691783,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,131413612,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,47508,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,90330,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,762,Tajikistan,TJK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,8142,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,18151,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,115146,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,338580,0
H3,2009,2009,2009,2,0,2,Export,12,Algeria,DZA,788,Tunisia,TUN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,12588,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,3743021,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,301030,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,36038,0
H3,2009,2009,2009,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1854723,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,13578740,0
H3,2009,2009,2009,2,0,2,Export,20,Andorra,AND,0,World,WLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1193459,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,40,Austria,AUT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,118094,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,56,Belgium,BEL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,299798,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,156,China,CHN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,150795,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,170,Colombia,COL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,103,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,208,Denmark,DNK,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1724,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,246,Finland,FIN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,129235,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1363617,0
H3,2009,2009,2009,2,0,2,Export,20,Andorra,AND,251,France,FRA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,195380,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,171437,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,360,Indonesia,IDN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2316,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,372,Ireland,IRL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,364,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,381,Italy,ITA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,32689,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,392,Japan,JPN,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,134,0
H3,2009,2009,2009,2,0,2,Export,20,Andorra,AND,504,Morocco,MAR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,558,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,528,Netherlands,NLD,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,81719,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,579,Norway,NOR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2248,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,608,Philippines,PHL,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2204,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,78,0
H3,2009,2009,2009,2,0,2,Export,20,Andorra,AND,620,Portugal,PRT,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2155,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,642,Romania,ROU,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,103519,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,643,Russian Federation,RUS,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,4973,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,699,India,IND,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,1410,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,704,Viet Nam,VNM,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,75,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,11078300,0
H3,2009,2009,2009,2,0,2,Export,20,Andorra,AND,724,Spain,ESP,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,995365,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,752,Sweden,SWE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,29123,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,757,Switzerland,CHE,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,128,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,764,Thailand,THA,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,787,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,792,Turkey,TUR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,559,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,818,Egypt,EGY,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,2245,0
H3,2009,2009,2009,2,0,1,Import,20,Andorra,AND,826,United Kingdom,GBR,44,Wood and articles of wood; wood charcoal,1,No Quantity,,,797,0
