Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,16870028,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6578239,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1301832,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,56,Belgium,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,55618,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,100,Bulgaria,BGR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,629388,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2066,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,203,Czechia,CZE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3218,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,208,Denmark,DNK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,80211,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,246,Finland,FIN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1319351,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,42087,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,262979,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,829129,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4861667,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1209475,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,348,Hungary,HUN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,85072,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,376,Israel,ISR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4377,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7838091,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,4129706,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3970,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,11670,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3219,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,101536,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,137728,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,752,Sweden,SWE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,24002,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7868,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,757,Switzerland,CHE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6646,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,136299,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,28141,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,261854,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,21098,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,842,USA,USA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,21683,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,891,Serbia and Montenegro,SCG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2556,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,891,Serbia and Montenegro,SCG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,12585,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,10976,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2169,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,193504878,0
H1,1999,1999,1999,2,0,2,Export,12,Algeria,DZA,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,54996,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,20,Andorra,AND,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,21063,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,34088208,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,56,Belgium,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,970398,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,70,Bosnia Herzegovina,BIH,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1013756,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,120,Cameroon,CMR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,569581,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,45794,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,382686,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,178,Congo,COG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1432024,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,191,Croatia,HRV,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,325770,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,196,Cyprus,CYP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,523187,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,203,Czechia,CZE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,651,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,208,Denmark,DNK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,885,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,246,Finland,FIN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,81926648,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6072419,0
H1,1999,1999,1999,2,0,2,Export,12,Algeria,DZA,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,46917,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,266,Gabon,GAB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1649501,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,143799,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,324,Guinea,GIN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,10056,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,11125,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,360,Indonesia,IDN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,22054081,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5449564,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,410,Rep. of Korea,KOR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,162992,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,440,Lithuania,LTU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,764125,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,442,Luxembourg,LUX,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,978,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,458,Malaysia,MYS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3253518,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,19026,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6277,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,586,Pakistan,PAK,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,854,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,620,Portugal,PRT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,25372,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,642,Romania,ROU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3393105,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,643,Russian Federation,RUS,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2743109,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,682,Saudi Arabia,SAU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6930,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,704,Viet Nam,VNM,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3610,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1066941,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,752,Sweden,SWE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,18178831,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,760,Syria,SYR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,103799,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,784,United Arab Emirates,ARE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,40336,0
H1,1999,1999,1999,2,0,2,Export,12,Algeria,DZA,784,United Arab Emirates,ARE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,7689,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,788,Tunisia,TUN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,29928,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,792,Turkey,TUR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,369219,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,818,Egypt,EGY,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,30752,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,826,United Kingdom,GBR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,25191,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,842,USA,USA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,25949,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,891,Serbia and Montenegro,SCG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6554039,0
H1,1999,1999,1999,2,0,1,Import,12,Algeria,DZA,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,8801,0
H1,1999,1999,1999,2,0,2,Export,12,Algeria,DZA,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,390,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,12478435,0
H1,1999,1999,1999,2,0,2,Export,20,Andorra,AND,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,397936,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,32,Argentina,ARG,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,11430,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,40,Austria,AUT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,170921,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,56,Belgium,BEL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,18885,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,55963,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,218,Ecuador,ECU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,3037,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,233,Estonia,EST,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,51820,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,246,Finland,FIN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,167481,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2051347,0
H1,1999,1999,1999,2,0,2,Export,20,Andorra,AND,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,19004,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,296912,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,360,Indonesia,IDN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,569,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,372,Ireland,IRL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5952,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,381,Italy,ITA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,68964,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,392,Japan,JPN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1080,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,524,Nepal,NPL,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1566,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,528,Netherlands,NLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1054,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,600,Paraguay,PRY,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,5786,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,620,Portugal,PRT,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1163,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,704,Viet Nam,VNM,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1246,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9462485,0
H1,1999,1999,1999,2,0,2,Export,20,Andorra,AND,724,Spain,ESP,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,377433,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,752,Sweden,SWE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,79818,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,757,Switzerland,CHE,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6719,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,764,Thailand,THA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1093,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,826,United Kingdom,GBR,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6163,0
H1,1999,1999,1999,2,0,1,Import,20,Andorra,AND,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,6981,0
H1,1999,1999,1999,2,0,2,Export,20,Andorra,AND,899,"Areas, nes",,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1499,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,15930871,0
H1,1999,1999,1999,2,0,2,Export,28,Antigua and Barbuda,ATG,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,102717,0
H1,1999,1999,1999,2,0,3,Re-Export,28,Antigua and Barbuda,ATG,0,World,WLD,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,102709,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,52,Barbados,BRB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9514,0
H1,1999,1999,1999,2,0,2,Export,28,Antigua and Barbuda,ATG,52,Barbados,BRB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9559,0
H1,1999,1999,1999,2,0,3,Re-Export,28,Antigua and Barbuda,ATG,52,Barbados,BRB,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,9559,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,76,Brazil,BRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,261700,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,124,Canada,CAN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,819110,0
H1,1999,1999,1999,2,0,2,Export,28,Antigua and Barbuda,ATG,136,Cayman Isds,CYM,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,582,0
H1,1999,1999,1999,2,0,3,Re-Export,28,Antigua and Barbuda,ATG,136,Cayman Isds,CYM,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,582,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,156,China,CHN,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,2455,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,212,Dominica,DMA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,15879,0
H1,1999,1999,1999,2,0,2,Export,28,Antigua and Barbuda,ATG,212,Dominica,DMA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,592,0
H1,1999,1999,1999,2,0,3,Re-Export,28,Antigua and Barbuda,ATG,212,Dominica,DMA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,592,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,214,Dominican Rep.,DOM,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,1352,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,251,France,FRA,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,16773,0
H1,1999,1999,1999,2,0,1,Import,28,Antigua and Barbuda,ATG,276,Germany,DEU,44,"Wood and articles of wood, wood charcoal",1,No Quantity,,,32251,0
