Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,43475781,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7608978,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,159415,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3926384,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,56,Belgium,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5006,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,95319,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2831,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,191,Croatia,HRV,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14230,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,203,Czechia,CZE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,12789,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,18251,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,459042,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,28754207,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7563,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3949692,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3379239,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,470,Malta,MLT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1241072,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1483,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2509892,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,564092,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14954,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,724,Spain,ESP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,357119,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4604336,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,757,Switzerland,CHE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1843,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,75494,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,804,Ukraine,UKR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,606682,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,21720,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,269920,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,826,United Kingdom,GBR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2599,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,891,Serbia and Montenegro,SCG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,21128,0
H1,1999,1999,1999,2,0,1,Import,8,Albania,ALB,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,8387,0
H1,1999,1999,1999,2,0,2,Export,8,Albania,ALB,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,70,0
