Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,20898342,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2832944,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,12,Algeria,DZA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,214420,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,75753,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1318,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2649,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,55681,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,191,Croatia,HRV,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,70994,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4192,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,74163,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,15587638,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,632669,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,348,Hungary,HUN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,626,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4372472,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,738894,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,528,Netherlands,NLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,692,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,616,Poland,POL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1159,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,333624,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,41267,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,784,United Arab Emirates,ARE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5511,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,23040,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,807,North Macedonia,MKD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,36090,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,807,North Macedonia,MKD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1274165,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,891,Serbia and Montenegro,SCG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,180504,0
H1,1997,1997,1997,2,0,1,Import,8,Albania,ALB,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3189,0
H1,1997,1997,1997,2,0,2,Export,8,Albania,ALB,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,576,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,132169680,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,13504073728,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,32,Argentina,ARG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,18870516,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,36,Australia,AUS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,11586733,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4008018,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,184951280,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,44,Bahamas,BHS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,287313,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,646095,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,493565696,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,76,Brazil,BRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,745863104,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,104,Myanmar,MMR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,59817,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,116,Cambodia,KHM,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1912106,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,124,Canada,CAN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1153,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,124,Canada,CAN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,469816384,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,156,China,CHN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,139335,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,156,China,CHN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,12063534,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,191,Croatia,HRV,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4872747,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,196,Cyprus,CYP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,324699,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,203,Czechia,CZE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,11833701,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,208,Denmark,DNK,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5083221,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,218,Ecuador,ECU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,13647376,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,246,Finland,FIN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,20992,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,12759931,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2129854976,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,673690,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,308591328,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,550,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,887158,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,340,Honduras,HND,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,71271,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,344,"China, Hong Kong SAR",HKG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,10459197,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,352,Iceland,ISL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,8886,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1744668,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2784417280,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,388,Jamaica,JAM,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,21738,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,392,Japan,JPN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1935,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,392,Japan,JPN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,77787872,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,410,Rep. of Korea,KOR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,43516744,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,422,Lebanon,LBN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2637266,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,430,Liberia,LBR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14425,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,466,Mali,MLI,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5447,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,470,Malta,MLT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6497750,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,478,Mauritania,MRT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,51880120,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,484,Mexico,MEX,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,51313108,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,490,"Other Asia, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,54398,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,504,Morocco,MAR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,67842800,0
H1,1997,1997,1997,2,0,1,Import,12,Algeria,DZA,528,Netherlands,NLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7664009,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,528,Netherlands,NLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1159133568,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,530,Neth. Antilles,ANT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,44045,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,548,Vanuatu,VUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,54479,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,566,Nigeria,NGA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1486498,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,579,Norway,NOR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,18675,0
H1,1997,1997,1997,2,0,2,Export,12,Algeria,DZA,591,Panama,PAN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,286490,0
