Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H0,1992,1992,1992,2,0,1,Import,12,Algeria,DZA,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,121721536,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,10759055360,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,20,Andorra,AND,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,712883,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,32,Argentina,ARG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,10239625,0
H0,1992,1992,1992,2,0,1,Import,12,Algeria,DZA,36,Australia,AUS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,23660578,0
H0,1992,1992,1992,2,0,1,Import,12,Algeria,DZA,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1001873,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,200212864,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,44,Bahamas,BHS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4383,0
H0,1992,1992,1992,2,0,1,Import,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,589569,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,792304384,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,76,Brazil,BRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,350934528,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,38388560,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,124,Canada,CAN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,33146642,0
H0,1992,1992,1992,2,0,2,Export,12,Algeria,DZA,192,Cuba,CUB,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,68306,0
