Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,2000,2000,2000,2,0,2,Export,8,Albania,ALB,891,Serbia and Montenegro,SCG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,799827,0
H1,2000,2000,2000,2,0,2,Export,8,Albania,ALB,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,31714,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,98348640,0
H1,2000,2000,2000,2,0,2,Export,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4911575,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14726,0
H1,2000,2000,2000,2,0,2,Export,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,245094,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,56,Belgium,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14923,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,71227,0
H1,2000,2000,2000,2,0,2,Export,8,Albania,ALB,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1093,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,112,Belarus,BLR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3024,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,191,Croatia,HRV,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2273,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,196,Cyprus,CYP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,640257,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,203,Czechia,CZE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,29,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,12348,0
H1,2000,2000,2000,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,209663,0
H1,2000,2000,2000,2,0,2,Export,8,Albania,ALB,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,119,0
