Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,414,Kuwait,KWT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,81554868,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,422,Lebanon,LBN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6252,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,458,Malaysia,MYS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,110783829,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,458,Malaysia,MYS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,33472629,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,458,Malaysia,MYS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,70175,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,470,Malta,MLT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,17450,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,484,Mexico,MEX,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2239970,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,490,"Other Asia, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3164304,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,490,"Other Asia, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,279706128,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,490,"Other Asia, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5066,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,512,Oman,OMN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,8992377,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,512,Oman,OMN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,28707,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,520,Nauru,NRU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,45998,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,527,"Oceania, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4133400,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,528,Netherlands,NLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7394756,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,528,Netherlands,NLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,140133877,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,530,Neth. Antilles,ANT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,474838,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,540,New Caledonia,NCL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2678,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,540,New Caledonia,NCL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,11221264,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,540,New Caledonia,NCL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7187,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,548,Vanuatu,VUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,321339,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,548,Vanuatu,VUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,960,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,554,New Zealand,NZL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,144286869,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,554,New Zealand,NZL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,77793441,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,554,New Zealand,NZL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,117533,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,574,Norfolk Isds,NFK,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,58936,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,579,Norway,NOR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,22094,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,579,Norway,NOR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1323315,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,582,Fmr Pacific Isds,PCI,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,18126,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,586,Pakistan,PAK,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,32233024,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,598,Papua New Guinea,PNG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4196,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,598,Papua New Guinea,PNG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,74108176,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,598,Papua New Guinea,PNG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,591078,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,608,Philippines,PHL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6839504,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,608,Philippines,PHL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,52399063,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,608,Philippines,PHL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1879,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,634,Qatar,QAT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,28518638,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,642,Romania,ROU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,4907128,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,642,Romania,ROU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,84389751,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,682,Saudi Arabia,SAU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,396652892,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,682,Saudi Arabia,SAU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,9728,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,699,India,IND,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14301211,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,702,Singapore,SGP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,267622598,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,702,Singapore,SGP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,159021424,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,702,Singapore,SGP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,354862,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,706,Somalia,SOM,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7325,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,711,So. African Customs Union,ZAF,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,859833,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,711,So. African Customs Union,ZAF,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1856,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,724,Spain,ESP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,105407,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,724,Spain,ESP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,40544570,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,752,Sweden,SWE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,118614,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,752,Sweden,SWE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,40758883,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,752,Sweden,SWE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1888,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,757,Switzerland,CHE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,60536,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,760,Syria,SYR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,8211975,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,764,Thailand,THA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,424061,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,764,Thailand,THA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,20857085,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,764,Thailand,THA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,174656,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,776,Tonga,TON,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,126907,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,780,Trinidad and Tobago,TTO,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5398,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,784,United Arab Emirates,ARE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,396304862,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,784,United Arab Emirates,ARE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,61812,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,792,Turkey,TUR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,23184562,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,810,Fmr USSR,SUN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6552290,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,818,Egypt,EGY,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,190539,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,818,Egypt,EGY,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,16301090,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,826,United Kingdom,GBR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,5051301,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,826,United Kingdom,GBR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,123472412,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,834,United Rep. of Tanzania,TZA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,950,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,839,Special Categories,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14132695,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,839,Special Categories,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,310208457,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,842,USA,USA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,179984439,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,842,USA,USA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,295976121,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,849,US Misc. Pacific Isds,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,10101512,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,849,US Misc. Pacific Isds,,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1044,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,876,Wallis and Futuna Isds,WLF,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1992,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,876,Wallis and Futuna Isds,WLF,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,957,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,882,Samoa,WSM,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1805691,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,886,Fmr Arab Rep. of Yemen,YEM,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,11071582,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,890,Fmr Yugoslavia,YUG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,8940119,0
H0,1989,1989,1989,2,0,1,Import,36,Australia,AUS,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,374525,0
H0,1989,1989,1989,2,0,2,Export,36,Australia,AUS,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,305266046,0
H0,1989,1989,1989,2,0,3,Re-Export,36,Australia,AUS,899,"Areas, nes",,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1771440,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,357956590,0
H0,1989,1989,1989,2,0,2,Export,50,Bangladesh,BGD,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,16297003,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,36,Australia,AUS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,9992935,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,48,Bahrain,BHR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,738465,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,87046,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,96,Brunei Darussalam,BRN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,29239,0
H0,1989,1989,1989,2,0,2,Export,50,Bangladesh,BGD,104,Myanmar,MMR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,841,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,156,China,CHN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,7217015,0
H0,1989,1989,1989,2,0,2,Export,50,Bangladesh,BGD,156,China,CHN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3733,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,196,Cyprus,CYP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,73777,0
H0,1989,1989,1989,2,0,2,Export,50,Bangladesh,BGD,196,Cyprus,CYP,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,13690,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,208,Denmark,DNK,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,87164,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,25963,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,278,Fmr Dem. Rep. of Germany,DDR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1127,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,280,Fmr Fed. Rep. of Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,132296,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,344,"China, Hong Kong SAR",HKG,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,13186,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,360,Indonesia,IDN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6470115,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,364,Iran,IRN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,22202855,0
H0,1989,1989,1989,2,0,1,Import,50,Bangladesh,BGD,368,Iraq,IRQ,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14432,0
