Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,225479541,0
H2,2005,2005,2005,2,0,2,Export,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,19059264,0
H2,2005,2005,2005,2,0,3,Re-Export,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,51876,0
H2,2005,2005,2005,2,0,4,Re-Import,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,279,0
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,8,Albania,ALB,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,279,0
H2,2005,2005,2005,2,0,4,Re-Import,8,Albania,ALB,8,Albania,ALB,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,279,0
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,31,Azerbaijan,AZE,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,2255119,0
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,113204,0
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,56,Belgium,BEL,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,239969,0
H2,2005,2005,2005,2,0,1,Import,8,Albania,ALB,70,Bosnia Herzegovina,BIH,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,8653,0
H2,2005,2005,2005,2,0,2,Export,8,Albania,ALB,70,Bosnia Herzegovina,BIH,27,"Mineral fuels, mineral oils and products of their distillation",1,No Quantity,,,12622,0
