Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Netweight (kg),Trade Value (US$),Flag
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,24009276,0
H1,1996,1996,1996,2,0,2,Export,8,Albania,ALB,0,World,WLD,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6336661,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,177143,0
H1,1996,1996,1996,2,0,2,Export,8,Albania,ALB,40,Austria,AUT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,12497,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,58,Belgium-Luxembourg,BEL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,6782,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,100,Bulgaria,BGR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,126527,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,124,Canada,CAN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2641,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,144,Sri Lanka,LKA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,382423,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,191,Croatia,HRV,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,954348,0
H1,1996,1996,1996,2,0,2,Export,8,Albania,ALB,191,Croatia,HRV,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,26702,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,203,Czechia,CZE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3375,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,251,France,FRA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2323,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,276,Germany,DEU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1343615,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,15744616,0
H1,1996,1996,1996,2,0,2,Export,8,Albania,ALB,300,Greece,GRC,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,17566,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,348,Hungary,HUN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,14144,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3773320,0
H1,1996,1996,1996,2,0,2,Export,8,Albania,ALB,381,Italy,ITA,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3459943,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,470,Malta,MLT,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,2052,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,533,Aruba,ABW,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,16954,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,579,Norway,NOR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,3696,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,616,Poland,POL,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,1241,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,642,Romania,ROU,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,951435,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,643,Russian Federation,RUS,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,378132,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,705,Slovenia,SVN,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,74274,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,757,Switzerland,CHE,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,671,0
H1,1996,1996,1996,2,0,1,Import,8,Albania,ALB,792,Turkey,TUR,27,"Mineral fuels, oils, distillation products, etc",1,No Quantity,,,35668,0
